learning_rate,max_depth,subsample,n_estimators,reg_lambda,colsample_bytree,LOO-train-RMSE,LOO-train-R2,LOO-val-RMSE,LOO-val-R2,test-RMSE,test-R2
0.4,7,0.6,200,5,0.6,0.698321303,0.997244022,3.650618701,,3.314327792,0.917957985
0.2,4,0.8,400,3,0.6,0.498345801,0.998594763,3.470855084,,3.314653955,0.917941837
0.3,5,0.9,400,5,0.8,0.13167464,0.999901493,3.677589467,,3.314825827,0.917933327
0.3,5,0.6,200,10,0.8,1.062530453,0.993628671,3.469735037,,3.314839045,0.917932672
0.4,4,0.8,300,1,0.6,0.169636445,0.999836441,3.499688602,,3.315228181,0.917913403
0.3,6,0.9,400,5,0.8,0.115281966,0.999923451,3.733348883,,3.315609878,0.9178945
0.4,8,0.8,100,10,1,0.375270884,0.999203559,3.642923778,,3.316516705,0.917849582
0.1,8,0.9,200,5,1,0.343152672,0.999334355,3.840748145,,3.316761625,0.917837448
0.4,7,0.9,200,1,0.6,0.113319644,0.999925712,3.860062185,,3.317107949,0.917820289
0.1,8,0.6,400,10,0.8,1.165933881,0.992323986,3.414092514,,3.317626751,0.917794581
0.1,7,0.8,300,3,0.8,0.323523386,0.999408977,3.516665032,,3.318031301,0.917774531
0.3,7,0.6,300,10,0.6,0.873058102,0.995697101,3.405447108,,3.318178291,0.917767246
0.2,7,0.8,200,3,0.6,0.493419566,0.998623223,3.601782696,,3.318229085,0.917764728
0.4,6,0.7,100,10,1,0.690374353,0.997300941,3.38376652,,3.318986232,0.917727195
0.1,8,0.8,400,3,0.6,0.438512087,0.998913597,3.482597506,,3.31914739,0.917719205
0.1,5,0.6,300,1,0.6,0.726921369,0.997011988,3.632836937,,3.319195727,0.917716809
0.4,4,0.8,200,1,0.6,0.285380172,0.999535555,3.439236685,,3.31933233,0.917710036
0.4,8,0.7,200,10,0.8,0.520377273,0.998467375,3.444845536,,3.319360787,0.917708625
0.4,5,0.7,300,5,0.8,0.185597331,0.999805033,3.619838942,,3.319871619,0.917683295
0.4,7,0.9,400,1,0.6,0.112519558,0.999926502,3.87834973,,3.319982728,0.917677785
0.4,5,0.7,400,5,0.8,0.14336941,0.999883226,3.640921294,,3.319996953,0.917677079
0.3,5,0.8,400,10,1,0.141940395,0.999885837,3.397118328,,3.320107386,0.917671602
0.1,8,0.6,300,3,0.6,0.922586551,0.995193163,3.48448083,,3.320582662,0.91764803
0.4,7,0.9,300,1,0.6,0.11285288,0.999926072,3.871301764,,3.320684823,0.917642963
0.1,4,0.8,400,5,0.8,0.91722675,0.995254385,3.368761235,,3.320970466,0.917628793
0.2,3,0.9,400,3,0.6,0.925171155,0.995163174,3.634616802,,3.321107571,0.917621992
0.1,5,0.7,400,5,0.8,0.722630848,0.997053016,3.398713094,,3.321305498,0.917612173
0.3,6,0.9,300,5,0.8,0.124808327,0.999911157,3.730645287,,3.321908978,0.91758223
0.3,7,0.9,400,1,0.6,0.112526575,0.999926518,3.896954685,,3.32221174,0.917567206
0.3,5,0.6,100,5,0.8,1.296579523,0.99051111,3.508018018,,3.322838779,0.917536086
0.4,6,0.8,200,10,1,0.159654303,0.999855858,3.57978074,,3.323239745,0.917516183
0.4,5,0.7,400,10,1,0.132982846,0.999899567,3.516548205,,3.323367778,0.917509828
0.3,7,0.9,300,1,0.6,0.112841797,0.999926136,3.890357365,,3.323415671,0.91750745
0.2,7,0.8,400,5,0.8,0.138125454,0.999891832,3.603945203,,3.324345577,0.91746128
0.4,5,0.9,100,3,0.6,0.611092305,0.997877276,3.709542314,,3.324832752,0.917437087
0.2,4,0.8,200,5,0.8,0.95177759,0.994885354,3.416737723,,3.324876961,0.917434891
0.4,7,0.9,100,1,0.6,0.17405556,0.999827419,3.856736452,,3.324960326,0.917430751
0.2,6,0.7,300,10,0.6,0.991803082,0.99444846,3.323092706,,3.325004357,0.917428564
0.2,6,0.6,400,10,0.6,0.998790967,0.99436975,3.298917298,,3.325292917,0.917414231
0.4,6,0.8,400,10,1,0.113135537,0.999925951,3.610615394,,3.325489774,0.917404453
0.2,7,0.7,400,10,0.8,0.438069847,0.998916366,3.406056669,,3.325686461,0.917394682
0.1,7,0.9,400,10,0.6,0.999286618,0.994368096,3.517453834,,3.325794442,0.917389318
0.2,7,0.8,400,3,0.6,0.182083113,0.999812023,3.629224917,,3.325844287,0.917386842
0.1,6,0.6,400,5,0.6,1.082372618,0.993386591,3.398677544,,3.325970646,0.917380564
0.4,8,0.9,100,5,0.8,0.296415858,0.999502951,3.768617151,,3.32627591,0.917365398
0.2,6,0.7,400,10,1,0.208637513,0.99975392,3.388022377,,3.326488908,0.917354814
0.3,5,0.9,300,5,0.8,0.164573461,0.999846832,3.663521603,,3.32653298,0.917352624
0.4,4,0.8,200,3,0.6,0.504685762,0.998553043,3.54348129,,3.326674276,0.917345603
0.2,5,0.6,400,3,0.8,0.276939969,0.999565206,3.472596679,,3.326918848,0.91733345
0.2,7,0.8,300,3,0.6,0.246599044,0.999655713,3.619139313,,3.327351621,0.917311941
0.3,8,0.8,100,10,0.8,1.146818763,0.992568647,3.65356172,,3.327659095,0.917296658
0.4,6,0.8,300,10,1,0.116959766,0.999921632,3.600273806,,3.327900589,0.917284654
0.2,4,0.9,300,10,0.6,1.08894937,0.993305103,3.392403006,,3.327962828,0.91728156
0.3,8,0.9,100,5,1,0.154009965,0.999865572,4.073932625,,3.328383114,0.917260666
0.2,7,0.6,400,3,1,0.11476194,0.999923879,3.782378242,,3.3287472,0.917242564
0.2,8,0.6,200,10,0.8,1.255010855,0.991109654,3.488864471,,3.328858156,0.917237046
0.1,7,0.8,400,1,0.8,0.116728039,0.999921733,3.660960477,,3.329090865,0.917225475
0.1,8,0.6,200,3,0.8,0.993397453,0.994429284,3.503632717,,3.329268524,0.91721664
0.2,8,0.6,400,3,1,0.1142382,0.999924398,3.801030346,,3.329471428,0.917206549
0.4,4,0.8,100,5,0.8,0.995860603,0.994399046,3.461889136,,3.329614596,0.917199429
0.4,4,0.8,400,3,0.6,0.227637477,0.999705191,3.501358961,,3.329892617,0.9171856
0.2,6,0.7,200,5,0.8,0.634774295,0.997722467,3.589368985,,3.330055345,0.917177506
0.3,5,0.8,300,10,1,0.201544314,0.99977021,3.378470518,,3.33044775,0.917157986
0.3,3,0.8,300,10,0.8,1.106607934,0.993089807,3.464292477,,3.330546908,0.917153053
0.2,4,0.8,400,10,0.8,0.726520449,0.997021579,3.253048294,,3.330571795,0.917151815
0.2,4,0.9,200,3,0.6,0.896471645,0.99545979,3.711549022,,3.330930532,0.917133966
0.1,8,0.9,200,3,0.8,0.465220967,0.998778589,3.663487121,,3.331053483,0.917127849
0.3,8,0.7,100,10,0.8,1.412357278,0.988729749,3.699770114,,3.331094953,0.917125785
0.2,7,0.7,300,10,0.6,0.952607469,0.994878864,3.325577383,,3.331153832,0.917122856
0.2,8,0.7,300,10,0.6,0.937328367,0.995041303,3.337820296,,3.331898733,0.917085786
0.1,7,0.7,100,1,1,0.511961801,0.998511285,3.831224042,,3.33192362,0.917084547
0.3,5,0.9,200,5,0.8,0.30920306,0.999459396,3.651595088,,3.332014613,0.917080019
0.1,8,0.9,100,1,0.8,0.612977166,0.997878855,3.73254994,,3.332421,0.917059791
0.4,5,0.8,100,10,0.8,1.109182084,0.993049308,3.420476757,,3.33291928,0.917034986
0.4,7,0.6,300,3,0.6,0.208535787,0.999753196,3.596691291,,3.333276821,0.917017185
0.3,8,0.6,300,10,0.6,0.868573311,0.99574182,3.36425617,,3.333562819,0.917002944
0.2,5,0.8,200,10,1,0.652793257,0.99759111,3.331217706,,3.333806231,0.916990823
0.1,6,0.6,200,5,0.8,1.472985316,0.987759508,3.575567349,,3.333945296,0.916983897
0.3,5,0.7,200,10,0.8,0.880035456,0.995625716,3.444579855,,3.334564462,0.91695306
0.2,8,0.6,300,3,1,0.116734839,0.99992176,3.780148864,,3.335179707,0.916922412
0.1,7,0.8,300,1,0.8,0.131222977,0.999902159,3.656802742,,3.335183678,0.916922214
0.2,5,0.8,200,3,0.6,0.692041555,0.997291906,3.500987804,,3.335252023,0.916918809
0.1,5,0.8,200,5,1,0.910282872,0.995320508,3.640768351,,3.33597761,0.916882656
0.4,5,0.7,300,10,1,0.180952694,0.999814772,3.490022508,,3.336432937,0.916859965
0.1,8,0.9,400,10,0.6,0.9693291,0.994700782,3.523157522,,3.336569153,0.916853177
0.2,5,0.6,300,3,0.8,0.401320588,0.999088716,3.410759938,,3.337363665,0.916813574
0.3,3,0.9,400,5,0.6,0.812169807,0.996273178,3.538781353,,3.337498005,0.916806876
0.3,6,0.6,100,3,1,0.383063838,0.999169176,3.678813855,,3.33841785,0.916761013
0.1,8,0.6,100,1,0.8,1.14478801,0.99259515,3.651800633,,3.338497569,0.916757037
0.3,8,0.9,200,1,0.6,0.116113564,0.999922489,3.903039583,,3.338904524,0.916736742
0.2,7,0.7,200,5,0.8,0.554124035,0.998265933,3.514247682,,3.339492129,0.916707433
0.1,6,0.7,200,3,1,0.540779889,0.998345212,3.64351112,,3.339997155,0.916682238
0.1,5,0.9,300,10,0.8,1.160097072,0.992400748,3.500204869,,3.340243929,0.916669926
0.4,8,0.6,300,3,0.6,0.195561721,0.999783201,3.59549988,,3.340334885,0.916665388
0.1,7,0.8,100,3,1,1.001169542,0.994336709,3.865654065,,3.340471247,0.916658584
0.3,6,0.9,100,3,1,0.157188417,0.999859714,3.891193212,,3.340583392,0.916652988
0.2,4,0.7,400,1,0.8,0.207115986,0.999757168,3.759757504,,3.341496736,0.916607406
0.3,5,0.7,300,5,0.8,0.269618739,0.999588758,3.51174863,,3.341695483,0.916597486
0.1,7,0.8,200,1,0.8,0.256673855,0.999627655,3.648311852,,3.342113289,0.916576629
0.1,5,0.8,400,3,0.8,0.404598734,0.999075938,3.448684146,,3.342460543,0.916559292
0.2,7,0.6,300,3,1,0.120271778,0.999917357,3.759489375,,3.342631542,0.916550754
0.4,4,0.8,300,3,0.6,0.29246119,0.999512844,3.503245788,,3.342659138,0.916549377
0.4,6,0.8,100,1,0.6,0.265659471,0.999598894,3.857577578,,3.342969251,0.916533892
0.2,6,0.8,100,1,0.8,0.405938838,0.999065782,3.964029268,,3.34307966,0.916528378
0.2,5,0.7,300,5,0.6,0.723056995,0.997045112,3.42955228,,3.343246374,0.916520053
0.4,7,0.8,100,1,0.6,0.217469229,0.999731223,3.720403124,,3.343518014,0.916506487
0.4,8,0.8,200,5,1,0.112544753,0.999926527,3.930975954,,3.343728405,0.916495979
0.3,4,0.8,400,1,0.6,0.182767394,0.999810409,3.699134843,,3.343742474,0.916495276
0.4,8,0.8,400,5,1,0.112710657,0.999926245,3.937711628,,3.343774134,0.916493695
0.4,7,0.6,400,3,0.6,0.159296112,0.99985591,3.613236774,,3.343861774,0.916489317
0.4,8,0.8,300,5,1,0.112549727,0.999926462,3.930926534,,3.343937964,0.916485512
0.4,5,0.9,300,10,1,0.128014232,0.999906963,3.477013739,,3.343972831,0.91648377
0.4,8,0.6,400,3,0.6,0.151061677,0.999870311,3.615250554,,3.344029157,0.916480957
0.4,5,0.7,200,10,1,0.333712287,0.999369329,3.453969462,,3.344147164,0.916475062
0.3,8,0.9,100,1,0.6,0.234871512,0.999687702,3.87817903,,3.344185308,0.916473156
0.4,5,0.9,200,10,1,0.201649082,0.99977009,3.468325216,,3.344201629,0.916472341
0.1,5,0.7,400,3,0.6,0.777487412,0.996587051,3.36280439,,3.344236465,0.916470601
0.3,5,0.8,400,5,0.8,0.150684817,0.999871283,3.590576281,,3.344467385,0.916459065
0.2,8,0.6,200,3,1,0.153927888,0.999865993,3.768188994,,3.344498918,0.91645749
0.3,5,0.7,200,10,0.6,1.145013565,0.992597664,3.455034105,,3.344716339,0.916446627
0.2,4,0.9,400,5,1,0.222593903,0.999720033,3.413637308,,3.345235352,0.916420695
0.2,6,0.7,300,10,0.8,0.685093344,0.997350827,3.434999524,,3.345528247,0.916406058
0.1,6,0.9,200,3,0.8,0.683828896,0.997358767,3.585289559,,3.345594811,0.916402732
0.1,5,0.6,300,5,1,0.766141872,0.99668217,3.316426289,,3.345865841,0.916389187
0.4,8,0.7,400,10,0.6,0.388766145,0.999145291,3.414544675,,3.346050138,0.916379976
0.1,5,0.8,400,5,0.6,0.894869687,0.995483105,3.344824788,,3.346063255,0.91637932
0.1,4,0.8,300,3,0.8,0.908727051,0.995338971,3.547490394,,3.346178267,0.916373572
0.3,4,0.7,200,3,0.6,0.800779973,0.996361713,3.680377874,,3.346257946,0.916369589
0.4,4,0.9,400,10,0.6,0.463666332,0.998785891,3.582920473,,3.346389027,0.916363037
0.2,8,0.8,100,1,0.6,0.53695167,0.998367327,3.844044155,,3.346756661,0.916344659
0.1,5,0.6,400,1,0.6,0.576802963,0.998116439,3.632554943,,3.347035818,0.916330703
0.4,3,0.6,200,3,0.8,0.985021017,0.994512835,3.81040431,,3.347089723,0.916328008
0.4,5,0.9,400,10,1,0.115849578,0.99992302,3.480266935,,3.3471526,0.916324864
0.1,6,0.6,300,10,1,1.171389751,0.992251221,3.459350962,,3.347318173,0.916316586
0.4,8,0.8,100,5,1,0.139270445,0.999890018,3.924968102,,3.348266308,0.916269172
0.4,8,0.9,100,5,0.6,0.59153667,0.998024018,3.735247088,,3.348391756,0.916262898
0.1,5,0.9,300,5,0.8,0.736357429,0.996938929,3.422795601,,3.348398045,0.916262583
0.1,6,0.6,300,1,0.6,0.581696465,0.998082833,3.658794717,,3.348632447,0.916250859
0.4,4,0.8,100,5,0.6,1.213449921,0.991662474,3.536441122,,3.348757329,0.916244612
0.2,7,0.6,200,3,0.6,0.855531536,0.995860742,3.526214133,,3.349420772,0.916211422
0.1,6,0.8,400,5,0.6,0.770969248,0.996646412,3.393027601,,3.349505877,0.916207164
0.3,4,0.7,300,10,0.8,0.770230967,0.996649287,3.290612012,,3.349596905,0.91620261
0.2,7,0.6,100,1,0.6,0.95797449,0.994798402,3.708109315,,3.349916863,0.9161866
0.4,3,0.8,300,5,0.6,0.835940468,0.996048306,3.525315001,,3.350165134,0.916174176
0.3,6,0.6,300,10,0.6,0.900569244,0.995420523,3.356821389,,3.350261996,0.916169329
0.3,4,0.6,100,5,0.8,1.541541828,0.986582366,3.458374488,,3.350855125,0.916139644
0.2,8,0.7,200,1,0.8,0.124265517,0.999911952,3.840379158,,3.350859585,0.91613942
0.3,8,0.9,400,1,0.6,0.112501158,0.999926534,3.921187863,,3.351416313,0.916111552
0.3,6,0.9,200,1,0.6,0.130222359,0.999903266,4.001602535,,3.351436456,0.916110544
0.2,8,0.7,400,1,0.8,0.113842254,0.999924759,3.859403338,,3.352050595,0.916079796
0.2,5,0.6,200,5,0.8,0.967015466,0.99472207,3.448848583,,3.352073295,0.916078659
0.2,7,0.7,400,5,1,0.114732181,0.999924125,3.722242356,,3.352104795,0.916077082
0.3,8,0.9,300,1,0.6,0.112761746,0.999926217,3.914647934,,3.352278819,0.916068368
0.2,8,0.7,300,1,0.8,0.113623118,0.999925218,3.853440363,,3.35249685,0.91605745
0.1,6,0.9,200,5,0.8,0.969948047,0.994687636,3.621752133,,3.352683057,0.916048125
0.1,6,0.8,200,5,0.8,1.087917198,0.993323633,3.54404871,,3.352721329,0.916046208
0.4,3,0.6,300,3,0.8,0.692193741,0.997285939,3.882929656,,3.35275599,0.916044472
0.4,3,0.8,200,5,0.6,1.147261535,0.992559664,3.509161438,,3.352979196,0.916033294
0.4,7,0.9,400,5,0.6,0.117539569,0.999920874,3.729804448,,3.35304726,0.916029885
0.2,8,0.7,200,10,1,0.556895726,0.99824761,3.433023732,,3.353274359,0.91601851
0.2,3,0.8,400,3,0.6,0.956602314,0.994825143,3.552553948,,3.353353079,0.916014567
0.2,7,0.9,100,5,0.8,0.869262312,0.995732602,3.718854634,,3.353914914,0.915986422
0.4,8,0.7,300,10,0.6,0.525072835,0.998441475,3.400323302,,3.354244197,0.915969924
0.2,7,0.8,300,5,0.8,0.191861516,0.999792049,3.602867946,,3.354453246,0.91595945
0.2,7,0.7,200,5,1,0.22151912,0.999722664,3.685573063,,3.354803179,0.915941915
0.4,5,0.7,100,3,0.8,0.64009302,0.997671231,3.760961094,,3.355020621,0.915931018
0.2,5,0.6,400,5,0.6,0.713306376,0.997126667,3.424605308,,3.355278647,0.915918086
0.3,4,0.8,300,1,0.6,0.230579568,0.999698116,3.695509058,,3.355536341,0.915905171
0.1,7,0.9,100,1,0.8,0.70699528,0.997177107,3.653237075,,3.355577583,0.915903103
0.4,5,0.8,100,5,1,0.344105238,0.999326649,3.532464823,,3.355668042,0.915898569
0.3,8,0.8,100,3,0.6,0.658794019,0.997544134,3.606223472,,3.356112128,0.915876308
0.4,7,0.8,200,1,0.6,0.115379644,0.999923303,3.753623671,,3.356290928,0.915867344
0.3,8,0.8,100,10,1,0.609530413,0.997899618,3.671607085,,3.356373609,0.915863199
0.2,8,0.6,100,1,0.6,0.934650379,0.995038182,3.745542787,,3.356857488,0.915838938
0.3,7,0.7,100,10,1,0.914121776,0.995278624,3.495265093,,3.356972826,0.915833154
0.1,6,0.9,400,10,1,0.408565773,0.999056826,3.633055545,,3.357090814,0.915827238
0.1,8,0.8,200,10,0.8,1.55866958,0.986291527,3.760961475,,3.357246655,0.915819423
0.3,6,0.8,100,3,0.8,0.494191031,0.998613006,3.807681527,,3.35745833,0.915808807
0.4,8,0.7,100,5,0.8,0.629957943,0.997751734,3.58315705,,3.357596964,0.915801854
0.4,3,0.7,300,3,0.6,0.791331514,0.996444497,3.722300326,,3.357880607,0.915787628
0.3,6,0.9,400,1,0.6,0.11271639,0.9999263,4.024614497,,3.358794412,0.915741787
0.4,4,0.7,100,5,0.8,1.152544451,0.992493314,3.478136531,,3.358887371,0.915737123
0.3,6,0.9,300,1,0.6,0.113662869,0.999925265,4.017406598,,3.359016068,0.915730666
0.1,7,0.6,400,3,0.6,0.766613023,0.996679613,3.469713456,,3.359266497,0.9157181
0.3,3,0.9,300,5,0.8,0.769169558,0.996661862,3.670139447,,3.359525784,0.915705089
0.3,6,0.6,200,5,0.6,0.896939363,0.995456189,3.307584099,,3.360082185,0.915677165
0.2,3,0.9,400,3,1,0.494056298,0.998621811,3.526151606,,3.360247451,0.91566887
0.2,7,0.6,200,3,1,0.176842814,0.999823032,3.743375467,,3.360403279,0.915661048
0.3,7,0.9,100,10,0.8,0.994328092,0.994418376,3.668401526,,3.36053909,0.915654231
0.4,7,0.9,300,5,0.6,0.129905393,0.999904135,3.719068922,,3.360636685,0.915649332
0.4,7,0.6,200,3,0.6,0.432875794,0.998937636,3.522500052,,3.360663318,0.915647995
0.4,7,0.9,200,5,0.6,0.235618347,0.999685895,3.688172318,,3.360670626,0.915647628
0.3,7,0.7,400,3,0.6,0.150676475,0.999871164,3.69063076,,3.360735575,0.915644367
0.1,5,0.9,100,1,1,0.839220623,0.996008264,3.950920223,,3.360764541,0.915642913
0.2,8,0.6,100,5,0.8,1.467592133,0.987835206,3.687415767,,3.360789661,0.915641652
0.2,7,0.7,300,5,1,0.126070072,0.999909604,3.711063927,,3.360926882,0.915634763
0.2,8,0.8,100,3,1,0.226804302,0.999709047,3.937655977,,3.361042903,0.915628938
0.1,7,0.6,400,10,0.8,1.180241068,0.992135036,3.419433432,,3.361459663,0.915608014
0.3,6,0.9,100,1,0.6,0.330680401,0.999377343,3.980665017,,3.361960932,0.915582842
0.3,7,0.7,400,5,1,0.113603259,0.999925111,3.780719684,,3.362092659,0.915576227
0.2,4,0.8,300,3,0.6,0.626641657,0.997778879,3.494655607,,3.362344471,0.91556358
0.2,4,0.8,200,3,0.6,0.959794938,0.994796566,3.550515531,,3.362782182,0.915541595
0.3,5,0.8,300,5,0.8,0.198784328,0.999776496,3.571552873,,3.362798756,0.915540762
0.4,6,0.8,200,1,0.6,0.121413524,0.999915704,3.867771247,,3.364072385,0.915476774
0.2,4,0.7,300,1,0.8,0.280792737,0.999553526,3.752347027,,3.364141482,0.915473302
0.4,3,0.7,400,3,0.8,0.434962793,0.998928298,3.694757128,,3.364235025,0.915468601
0.4,7,0.8,300,1,0.6,0.114936718,0.999923311,3.760933143,,3.36429425,0.915465625
0.3,3,0.8,400,5,0.8,0.646450719,0.997640024,3.450261164,,3.365249399,0.915417618
0.1,6,0.8,400,3,0.8,0.275268917,0.999571888,3.5155801,,3.365745169,0.915392695
0.3,5,0.6,200,5,0.6,0.988226411,0.994489287,3.394503165,,3.365824347,0.915388714
0.3,3,0.9,200,3,0.6,1.128973592,0.992792466,3.673695162,,3.365860553,0.915386894
0.1,7,0.7,200,5,0.8,1.152759492,0.992501764,3.520487418,,3.366218598,0.915368891
0.3,3,0.9,200,3,1,0.663786854,0.997512376,3.577404976,,3.366612338,0.915349092
0.3,5,0.9,100,5,0.6,1.088159519,0.993312658,3.643983876,,3.36666416,0.915346486
0.3,6,0.9,400,5,0.6,0.160980585,0.999853158,3.652490694,,3.366972913,0.915330958
0.3,5,0.9,100,1,1,0.132247481,0.999900535,3.929273062,,3.367098296,0.915324652
0.2,7,0.6,200,10,0.8,1.266473972,0.99094806,3.464935956,,3.367163605,0.915321367
0.1,8,0.8,200,3,0.8,0.580555668,0.998098687,3.589411689,,3.367306251,0.915314192
0.1,7,0.6,300,3,0.6,0.947910574,0.994924921,3.496017098,,3.36752497,0.915303191
0.2,5,0.9,100,1,0.8,0.540067785,0.998347587,3.759074962,,3.368111216,0.915273699
0.1,5,0.6,400,3,1,0.330701804,0.999382181,3.396892677,,3.368571243,0.915250553
0.3,7,0.7,300,3,0.6,0.196317362,0.99978166,3.68951204,,3.368662687,0.915245951
0.4,7,0.8,400,1,0.6,0.113418479,0.99992531,3.759156861,,3.368767316,0.915240686
0.3,7,0.7,300,5,1,0.113588529,0.9999255,3.772100461,,3.368915154,0.915233247
0.2,7,0.7,400,10,1,0.168813787,0.999838858,3.455547023,,3.368959254,0.915231028
0.2,8,0.8,400,5,1,0.112589262,0.999926445,3.701750559,,3.369006696,0.91522864
0.2,6,0.6,100,5,0.8,1.558322381,0.986280382,3.703072492,,3.369141912,0.915221836
0.2,5,0.7,200,5,0.8,0.778562305,0.996574603,3.453856149,,3.369143013,0.91522178
0.4,3,0.6,400,3,0.8,0.518343696,0.998477191,3.917287379,,3.369329835,0.915212378
0.2,4,0.7,400,10,0.6,1.102364316,0.993144059,3.351008893,,3.369652417,0.915196142
0.2,4,0.9,300,5,1,0.331438615,0.999379404,3.402471518,,3.369676777,0.915194916
0.3,4,0.8,200,10,0.6,1.23803771,0.991348378,3.42145056,,3.369700561,0.915193718
0.4,8,0.6,200,10,0.6,1.078010045,0.993438656,3.374783947,,3.370057714,0.91517574
0.3,7,0.6,100,3,1,0.301373139,0.999485323,3.913592548,,3.370082478,0.915174494
0.2,4,0.8,200,1,0.6,0.643288042,0.997656865,3.502742485,,3.37121179,0.915117634
0.4,8,0.8,300,10,0.8,0.164138822,0.999847686,3.469976989,,3.371252306,0.915115594
0.4,8,0.8,400,10,0.8,0.126705958,0.99990872,3.468019764,,3.371458972,0.915105186
0.3,8,0.9,100,10,0.8,0.948294955,0.994923256,3.713815125,,3.371696886,0.915093204
0.4,7,0.7,300,10,0.8,0.279721238,0.999557096,3.515874089,,3.372021343,0.915076863
0.2,8,0.8,300,5,1,0.113237549,0.999925908,3.698369997,,3.372751182,0.915040097
0.1,6,0.6,300,5,0.6,1.301408346,0.990438843,3.463812771,,3.372838777,0.915035684
0.1,8,0.8,300,3,0.6,0.58075011,0.998096202,3.48445939,,3.372946165,0.915030274
0.1,6,0.9,300,1,0.8,0.141654128,0.999886074,3.757025024,,3.373033213,0.915025888
0.1,6,0.6,200,3,0.8,1.112467065,0.993015911,3.509359625,,3.373104367,0.915022303
0.3,3,0.9,300,5,0.6,0.976341742,0.994610829,3.533413086,,3.373871224,0.91498366
0.2,4,0.8,300,1,0.6,0.384422363,0.999161496,3.509569732,,3.374169622,0.914968621
0.4,6,0.8,300,1,0.6,0.115420148,0.999922781,3.878266016,,3.374184994,0.914967846
0.4,4,0.7,400,5,0.8,0.241774958,0.999668224,3.58535154,,3.374212846,0.914966442
0.1,5,0.7,400,3,1,0.246074087,0.999657876,3.483740305,,3.374406193,0.914956697
0.3,5,0.9,200,1,1,0.112764174,0.999926211,3.925756367,,3.374464687,0.914953749
0.4,3,0.6,200,5,0.8,1.17078175,0.992255764,3.731564882,,3.374658847,0.914943961
0.3,5,0.9,300,1,1,0.113249544,0.999925535,3.927684782,,3.37486711,0.914933463
0.2,5,0.7,300,10,1,0.470953794,0.998746348,3.239585751,,3.375040043,0.914924745
0.4,6,0.6,400,3,0.8,0.119939715,0.999917367,3.861392674,,3.375326381,0.914910309
0.4,3,0.8,400,5,0.6,0.699594973,0.99723455,3.510634895,,3.375335436,0.914909852
0.1,6,0.9,400,1,0.8,0.119409473,0.999918275,3.765180461,,3.37548627,0.914902247
0.1,8,0.7,400,10,0.6,1.311031874,0.990305331,3.523676639,,3.375531212,0.914899981
0.2,3,0.8,400,3,0.8,0.745082341,0.996866297,3.653692659,,3.37563822,0.914894585
0.3,4,0.8,200,1,0.8,0.261938842,0.999610528,3.874022369,,3.375640867,0.914894452
0.2,4,0.9,300,1,0.6,0.342951237,0.999333139,3.821229191,,3.375717928,0.914890566
0.1,5,0.8,400,3,0.6,0.669763387,0.99746727,3.433454339,,3.375859131,0.914883446
0.3,6,0.6,200,10,0.8,0.96773451,0.994713878,3.374499491,,3.375934324,0.914879654
0.3,5,0.8,100,3,0.6,0.904359131,0.995365412,3.712309784,,3.376592168,0.914846477
0.2,7,0.8,100,5,1,0.540009239,0.998348553,3.74501671,,3.376753626,0.914838334
0.4,6,0.8,400,1,0.6,0.113553575,0.999925159,3.877891037,,3.376964347,0.914827705
0.2,7,0.9,200,3,0.8,0.173545889,0.999829392,3.757834769,,3.376986294,0.914826597
0.4,4,0.7,300,5,0.8,0.337773536,0.999353617,3.547940587,,3.377403913,0.91480553
